TITLE = " EFD_Surge_T-his_C2-5_2-11 "
VARIABLES = "t/Te","x/A"
ZONE T=" EFD_Surge_time_history_C2-5 ",I= 101 ,F=POINT
0.000000 -0.192428
0.010000 -0.198378
0.020000 -0.203953
0.030000 -0.209296
0.040000 -0.214520
0.050000 -0.219694
0.060000 -0.224845
0.070000 -0.229953
0.080000 -0.234957
0.090000 -0.239752
0.100000 -0.244201
0.110000 -0.248144
0.120000 -0.251405
0.130000 -0.253804
0.140000 -0.255169
0.150000 -0.255346
0.160000 -0.254209
0.170000 -0.251668
0.180000 -0.247673
0.190000 -0.242222
0.200000 -0.235354
0.210000 -0.227155
0.220000 -0.217747
0.230000 -0.207287
0.240000 -0.195953
0.250000 -0.183940
0.260000 -0.171446
0.270000 -0.158663
0.280000 -0.145766
0.290000 -0.132908
0.300000 -0.120211
0.310000 -0.107761
0.320000 -0.095608
0.330000 -0.083765
0.340000 -0.072207
0.350000 -0.060885
0.360000 -0.049720
0.370000 -0.038623
0.380000 -0.027494
0.390000 -0.016237
0.400000 -0.004764
0.410000 0.006992
0.420000 0.019076
0.430000 0.031503
0.440000 0.044258
0.450000 0.057293
0.460000 0.070530
0.470000 0.083865
0.480000 0.097173
0.490000 0.110315
0.500000 0.123145
0.510000 0.135518
0.520000 0.147298
0.530000 0.158364
0.540000 0.168618
0.550000 0.177986
0.560000 0.186420
0.570000 0.193902
0.580000 0.200440
0.590000 0.206062
0.600000 0.210814
0.610000 0.214752
0.620000 0.217935
0.630000 0.220418
0.640000 0.222243
0.650000 0.223437
0.660000 0.224000
0.670000 0.223909
0.680000 0.223113
0.690000 0.221535
0.700000 0.219073
0.710000 0.215609
0.720000 0.211017
0.730000 0.205163
0.740000 0.197925
0.750000 0.189197
0.760000 0.178898
0.770000 0.166982
0.780000 0.153446
0.790000 0.138332
0.800000 0.121733
0.810000 0.103789
0.820000 0.084689
0.830000 0.064662
0.840000 0.043972
0.850000 0.022905
0.860000 0.001761
0.870000 -0.019158
0.880000 -0.039563
0.890000 -0.059190
0.900000 -0.077805
0.910000 -0.095221
0.920000 -0.111301
0.930000 -0.125959
0.940000 -0.139167
0.950000 -0.150952
0.960000 -0.161389
0.970000 -0.170594
0.980000 -0.178718
0.990000 -0.185935
1.000000 -0.192428
