TITLE = " CFD_Pitch_T-his_C2-1 "
VARIABLES = "t/Te","theta/(kA)"
ZONE T=" CFD_Pitch_time_history_C2-1 ",I= 101 ,F=POINT
0.000000 -0.340026
0.010000 -0.340382
0.020000 -0.339189
0.030000 -0.336448
0.040000 -0.332160
0.050000 -0.326335
0.060000 -0.318984
0.070000 -0.310126
0.080000 -0.299781
0.090000 -0.287977
0.100000 -0.274747
0.110000 -0.260128
0.120000 -0.244163
0.130000 -0.226900
0.140000 -0.208393
0.150000 -0.188701
0.160000 -0.167888
0.170000 -0.146025
0.180000 -0.123186
0.190000 -0.099451
0.200000 -0.074907
0.210000 -0.049642
0.220000 -0.023753
0.230000 0.002663
0.240000 0.029502
0.250000 0.056658
0.260000 0.084022
0.270000 0.111481
0.280000 0.138921
0.290000 0.166227
0.300000 0.193281
0.310000 0.219966
0.320000 0.246165
0.330000 0.271762
0.340000 0.296642
0.350000 0.320693
0.360000 0.343805
0.370000 0.365872
0.380000 0.386793
0.390000 0.406470
0.400000 0.424811
0.410000 0.441732
0.420000 0.457152
0.430000 0.471000
0.440000 0.483212
0.450000 0.493731
0.460000 0.502508
0.470000 0.509505
0.480000 0.514689
0.490000 0.518040
0.500000 0.519544
0.510000 0.519199
0.520000 0.517008
0.530000 0.512988
0.540000 0.507161
0.550000 0.499560
0.560000 0.490225
0.570000 0.479204
0.580000 0.466554
0.590000 0.452338
0.600000 0.436628
0.610000 0.419498
0.620000 0.401033
0.630000 0.381319
0.640000 0.360449
0.650000 0.338519
0.660000 0.315629
0.670000 0.291882
0.680000 0.267382
0.690000 0.242235
0.700000 0.216551
0.710000 0.190436
0.720000 0.163999
0.730000 0.137347
0.740000 0.110587
0.750000 0.083824
0.760000 0.057161
0.770000 0.030699
0.780000 0.004538
0.790000 -0.021228
0.800000 -0.046506
0.810000 -0.071206
0.820000 -0.095243
0.830000 -0.118535
0.840000 -0.141003
0.850000 -0.162573
0.860000 -0.183175
0.870000 -0.202742
0.880000 -0.221211
0.890000 -0.238525
0.900000 -0.254629
0.910000 -0.269472
0.920000 -0.283009
0.930000 -0.295196
0.940000 -0.305996
0.950000 -0.315375
0.960000 -0.323302
0.970000 -0.329751
0.980000 -0.334699
0.990000 -0.338129
1.000000 -0.340026
