TITLE = " EFD_Heave_T-his_C2-3_2-11 "
VARIABLES = "t/Te","z/A"
ZONE T=" EFD_Heave_time_history_C2-3 ",I= 101 ,F=POINT
0.000000 0.510108
0.010000 0.455861
0.020000 0.400457
0.030000 0.344290
0.040000 0.287728
0.050000 0.231098
0.060000 0.174681
0.070000 0.118712
0.080000 0.063376
0.090000 0.008812
0.100000 -0.044882
0.110000 -0.097642
0.120000 -0.149429
0.130000 -0.200221
0.140000 -0.249997
0.150000 -0.298734
0.160000 -0.346392
0.170000 -0.392907
0.180000 -0.438186
0.190000 -0.482105
0.200000 -0.524504
0.210000 -0.565190
0.220000 -0.603940
0.230000 -0.640510
0.240000 -0.674639
0.250000 -0.706061
0.260000 -0.734512
0.270000 -0.759745
0.280000 -0.781534
0.290000 -0.799687
0.300000 -0.814051
0.310000 -0.824518
0.320000 -0.831026
0.330000 -0.833564
0.340000 -0.832166
0.350000 -0.826908
0.360000 -0.817904
0.370000 -0.805297
0.380000 -0.789252
0.390000 -0.769947
0.400000 -0.747563
0.410000 -0.722279
0.420000 -0.694266
0.430000 -0.663676
0.440000 -0.630647
0.450000 -0.595297
0.460000 -0.557725
0.470000 -0.518017
0.480000 -0.476248
0.490000 -0.432488
0.500000 -0.386811
0.510000 -0.339299
0.520000 -0.290050
0.530000 -0.239186
0.540000 -0.186856
0.550000 -0.133238
0.560000 -0.078544
0.570000 -0.023015
0.580000 0.033077
0.590000 0.089437
0.600000 0.145756
0.610000 0.201710
0.620000 0.256978
0.630000 0.311248
0.640000 0.364222
0.650000 0.415629
0.660000 0.465231
0.670000 0.512825
0.680000 0.558249
0.690000 0.601381
0.700000 0.642137
0.710000 0.680470
0.720000 0.716361
0.730000 0.749811
0.740000 0.780837
0.750000 0.809455
0.760000 0.835678
0.770000 0.859503
0.780000 0.880906
0.790000 0.899834
0.800000 0.916204
0.810000 0.929898
0.820000 0.940771
0.830000 0.948648
0.840000 0.953336
0.850000 0.954630
0.860000 0.952325
0.870000 0.946225
0.880000 0.936157
0.890000 0.921983
0.900000 0.903607
0.910000 0.880988
0.920000 0.854145
0.930000 0.823160
0.940000 0.788182
0.950000 0.749426
0.960000 0.707162
0.970000 0.661716
0.980000 0.613455
0.990000 0.562780
1.000000 0.510108
