Title="EFD_CT_his_C5_Case2.10"
VARIABLES="t/Te" "CT"
ZONE T="EFD_CT_time_history_C5" F=POINT I=101
0.000  3.000E-02
0.010  3.048E-02
0.020  3.083E-02
0.030  3.105E-02
0.040  3.113E-02
0.050  3.108E-02
0.060  3.091E-02
0.070  3.062E-02
0.080  3.022E-02
0.090  2.972E-02
0.100  2.914E-02
0.110  2.849E-02
0.120  2.777E-02
0.130  2.700E-02
0.140  2.618E-02
0.150  2.532E-02
0.160  2.443E-02
0.170  2.351E-02
0.180  2.255E-02
0.190  2.156E-02
0.200  2.052E-02
0.210  1.944E-02
0.220  1.831E-02
0.230  1.712E-02
0.240  1.587E-02
0.250  1.455E-02
0.260  1.316E-02
0.270  1.171E-02
0.280  1.018E-02
0.290  8.590E-03
0.300  6.946E-03
0.310  5.259E-03
0.320  3.541E-03
0.330  1.809E-03
0.340  7.880E-05
0.350  -1.631E-03
0.360  -3.303E-03
0.370  -4.920E-03
0.380  -6.466E-03
0.390  -7.925E-03
0.400  -9.287E-03
0.410  -1.054E-02
0.420  -1.169E-02
0.430  -1.272E-02
0.440  -1.363E-02
0.450  -1.443E-02
0.460  -1.513E-02
0.470  -1.574E-02
0.480  -1.625E-02
0.490  -1.669E-02
0.500  -1.706E-02
0.510  -1.737E-02
0.520  -1.763E-02
0.530  -1.785E-02
0.540  -1.803E-02
0.550  -1.816E-02
0.560  -1.826E-02
0.570  -1.831E-02
0.580  -1.831E-02
0.590  -1.825E-02
0.600  -1.813E-02
0.610  -1.792E-02
0.620  -1.763E-02
0.630  -1.725E-02
0.640  -1.676E-02
0.650  -1.616E-02
0.660  -1.544E-02
0.670  -1.460E-02
0.680  -1.365E-02
0.690  -1.258E-02
0.700  -1.140E-02
0.710  -1.013E-02
0.720  -8.758E-03
0.730  -7.309E-03
0.740  -5.794E-03
0.750  -4.225E-03
0.760  -2.616E-03
0.770  -9.778E-04
0.780  6.771E-04
0.790  2.339E-03
0.800  3.998E-03
0.810  5.648E-03
0.820  7.283E-03
0.830  8.899E-03
0.840  1.049E-02
0.850  1.206E-02
0.860  1.361E-02
0.870  1.512E-02
0.880  1.661E-02
0.890  1.806E-02
0.900  1.948E-02
0.910  2.086E-02
0.920  2.218E-02
0.930  2.346E-02
0.940  2.467E-02
0.950  2.580E-02
0.960  2.685E-02
0.970  2.780E-02
0.980  2.865E-02
0.990  2.939E-02
1.000  3.000E-02
