Title="CFD_Pitch_his_C2_Case2.10"
VARIABLES="t/Te" "Pitch"
ZONE T="CFD_Pitch_time_history_C2" F=POINT I=101
0.000  -9.723E-02
0.010  -1.061E-01
0.020  -1.147E-01
0.030  -1.232E-01
0.040  -1.313E-01
0.050  -1.392E-01
0.060  -1.467E-01
0.070  -1.539E-01
0.080  -1.607E-01
0.090  -1.671E-01
0.100  -1.730E-01
0.110  -1.786E-01
0.120  -1.837E-01
0.130  -1.884E-01
0.140  -1.925E-01
0.150  -1.962E-01
0.160  -1.995E-01
0.170  -2.022E-01
0.180  -2.044E-01
0.190  -2.062E-01
0.200  -2.074E-01
0.210  -2.081E-01
0.220  -2.083E-01
0.230  -2.079E-01
0.240  -2.071E-01
0.250  -2.057E-01
0.260  -2.038E-01
0.270  -2.013E-01
0.280  -1.984E-01
0.290  -1.949E-01
0.300  -1.909E-01
0.310  -1.864E-01
0.320  -1.815E-01
0.330  -1.760E-01
0.340  -1.701E-01
0.350  -1.637E-01
0.360  -1.570E-01
0.370  -1.498E-01
0.380  -1.423E-01
0.390  -1.344E-01
0.400  -1.262E-01
0.410  -1.178E-01
0.420  -1.092E-01
0.430  -1.003E-01
0.440  -9.134E-02
0.450  -8.223E-02
0.460  -7.305E-02
0.470  -6.383E-02
0.480  -5.462E-02
0.490  -4.545E-02
0.500  -3.636E-02
0.510  -2.738E-02
0.520  -1.856E-02
0.530  -9.925E-03
0.540  -1.508E-03
0.550  6.657E-03
0.560  1.454E-02
0.570  2.211E-02
0.580  2.934E-02
0.590  3.620E-02
0.600  4.266E-02
0.610  4.870E-02
0.620  5.430E-02
0.630  5.944E-02
0.640  6.408E-02
0.650  6.822E-02
0.660  7.184E-02
0.670  7.491E-02
0.680  7.744E-02
0.690  7.939E-02
0.700  8.078E-02
0.710  8.157E-02
0.720  8.178E-02
0.730  8.140E-02
0.740  8.043E-02
0.750  7.887E-02
0.760  7.673E-02
0.770  7.401E-02
0.780  7.072E-02
0.790  6.688E-02
0.800  6.250E-02
0.810  5.759E-02
0.820  5.218E-02
0.830  4.629E-02
0.840  3.995E-02
0.850  3.317E-02
0.860  2.599E-02
0.870  1.843E-02
0.880  1.054E-02
0.890  2.336E-03
0.900  -6.138E-03
0.910  -1.485E-02
0.920  -2.375E-02
0.930  -3.281E-02
0.940  -4.199E-02
0.950  -5.125E-02
0.960  -6.054E-02
0.970  -6.982E-02
0.980  -7.906E-02
0.990  -8.821E-02
1.000  -9.723E-02
