Title="EFD_CT_his_C3_Case2.10"
VARIABLES="t/Te" "CT"
ZONE T="EFD_CT_time_history_C3" F=POINT I=101
0.000  7.078E-03
0.010  7.078E-03
0.020  7.078E-03
0.030  7.078E-03
0.040  7.078E-03
0.050  7.078E-03
0.060  7.078E-03
0.070  7.078E-03
0.080  7.078E-03
0.090  7.078E-03
0.100  7.078E-03
0.110  7.078E-03
0.120  7.078E-03
0.130  7.078E-03
0.140  7.078E-03
0.150  7.078E-03
0.160  7.078E-03
0.170  7.078E-03
0.180  7.078E-03
0.190  7.078E-03
0.200  7.078E-03
0.210  7.078E-03
0.220  7.078E-03
0.230  7.078E-03
0.240  7.078E-03
0.250  7.078E-03
0.260  7.078E-03
0.270  7.078E-03
0.280  7.078E-03
0.290  7.078E-03
0.300  7.078E-03
0.310  7.078E-03
0.320  7.078E-03
0.330  7.078E-03
0.340  7.078E-03
0.350  7.078E-03
0.360  7.078E-03
0.370  7.078E-03
0.380  7.078E-03
0.390  7.078E-03
0.400  7.078E-03
0.410  7.078E-03
0.420  7.078E-03
0.430  7.078E-03
0.440  7.078E-03
0.450  7.078E-03
0.460  7.078E-03
0.470  7.078E-03
0.480  7.078E-03
0.490  7.078E-03
0.500  7.078E-03
0.510  7.078E-03
0.520  7.078E-03
0.530  7.078E-03
0.540  7.078E-03
0.550  7.078E-03
0.560  7.078E-03
0.570  7.078E-03
0.580  7.078E-03
0.590  7.078E-03
0.600  7.078E-03
0.610  7.078E-03
0.620  7.078E-03
0.630  7.078E-03
0.640  7.078E-03
0.650  7.078E-03
0.660  7.078E-03
0.670  7.078E-03
0.680  7.078E-03
0.690  7.078E-03
0.700  7.078E-03
0.710  7.078E-03
0.720  7.078E-03
0.730  7.078E-03
0.740  7.078E-03
0.750  7.078E-03
0.760  7.078E-03
0.770  7.078E-03
0.780  7.078E-03
0.790  7.078E-03
0.800  7.078E-03
0.810  7.078E-03
0.820  7.078E-03
0.830  7.078E-03
0.840  7.078E-03
0.850  7.078E-03
0.860  7.078E-03
0.870  7.078E-03
0.880  7.078E-03
0.890  7.078E-03
0.900  7.078E-03
0.910  7.078E-03
0.920  7.078E-03
0.930  7.078E-03
0.940  7.078E-03
0.950  7.078E-03
0.960  7.078E-03
0.970  7.078E-03
0.980  7.078E-03
0.990  7.078E-03
1.000  7.078E-03
