Title="EFD_Heave_his_C3_Case2.10"
VARIABLES="t/Te" "Heave"
ZONE T="EFD_Heave_time_history_C3" F=POINT I=101
0.000  -1.0185E+00
0.010  -1.0223E+00
0.020  -1.0229E+00
0.030  -1.0203E+00
0.040  -1.0145E+00
0.050  -1.0054E+00
0.060  -9.9309E-01
0.070  -9.7750E-01
0.080  -9.5866E-01
0.090  -9.3659E-01
0.100  -9.1132E-01
0.110  -8.8293E-01
0.120  -8.5149E-01
0.130  -8.1709E-01
0.140  -7.7985E-01
0.150  -7.3992E-01
0.160  -6.9746E-01
0.170  -6.5263E-01
0.180  -6.0564E-01
0.190  -5.5669E-01
0.200  -5.0600E-01
0.210  -4.5378E-01
0.220  -4.0028E-01
0.230  -3.4571E-01
0.240  -2.9031E-01
0.250  -2.3432E-01
0.260  -1.7794E-01
0.270  -1.2140E-01
0.280  -6.4914E-02
0.290  -8.6898E-03
0.300  4.7071E-02
0.310  1.0217E-01
0.320  1.5641E-01
0.330  2.0960E-01
0.340  2.6155E-01
0.350  3.1206E-01
0.360  3.6094E-01
0.370  4.0800E-01
0.380  4.5304E-01
0.390  4.9586E-01
0.400  5.3628E-01
0.410  5.7409E-01
0.420  6.0912E-01
0.430  6.4118E-01
0.440  6.7010E-01
0.450  6.9572E-01
0.460  7.1790E-01
0.470  7.3651E-01
0.480  7.5146E-01
0.490  7.6266E-01
0.500  7.7005E-01
0.510  7.7360E-01
0.520  7.7330E-01
0.530  7.6917E-01
0.540  7.6124E-01
0.550  7.4959E-01
0.560  7.3428E-01
0.570  7.1542E-01
0.580  6.9312E-01
0.590  6.6751E-01
0.600  6.3873E-01
0.610  6.0692E-01
0.620  5.7223E-01
0.630  5.3481E-01
0.640  4.9484E-01
0.650  4.5246E-01
0.660  4.0785E-01
0.670  3.6117E-01
0.680  3.1260E-01
0.690  2.6231E-01
0.700  2.1049E-01
0.710  1.5733E-01
0.720  1.0303E-01
0.730  4.7786E-02
0.740  -8.1756E-03
0.750  -6.4634E-02
0.760  -1.2136E-01
0.770  -1.7811E-01
0.780  -2.3464E-01
0.790  -2.9071E-01
0.800  -3.4607E-01
0.810  -4.0048E-01
0.820  -4.5370E-01
0.830  -5.0550E-01
0.840  -5.5565E-01
0.850  -6.0396E-01
0.860  -6.5024E-01
0.870  -6.9430E-01
0.880  -7.3601E-01
0.890  -7.7522E-01
0.900  -8.1181E-01
0.910  -8.4569E-01
0.920  -8.7677E-01
0.930  -9.0499E-01
0.940  -9.3028E-01
0.950  -9.5261E-01
0.960  -9.7192E-01
0.970  -9.8820E-01
0.980  -1.0014E+00
0.990  -1.0115E+00
1.000  -1.0185E+00
