Title="CFD_CT_his_C4_Case2.10"
VARIABLES="t/Te" "CT"
ZONE T="CFD_CT_time_history_C4" F=POINT I=101
0.000  1.191E-02
0.010  1.197E-02
0.020  1.188E-02
0.030  1.169E-02
0.040  1.147E-02
0.050  1.126E-02
0.060  1.113E-02
0.070  1.112E-02
0.080  1.128E-02
0.090  1.163E-02
0.100  1.218E-02
0.110  1.293E-02
0.120  1.387E-02
0.130  1.496E-02
0.140  1.616E-02
0.150  1.743E-02
0.160  1.870E-02
0.170  1.992E-02
0.180  2.103E-02
0.190  2.198E-02
0.200  2.273E-02
0.210  2.325E-02
0.220  2.351E-02
0.230  2.352E-02
0.240  2.327E-02
0.250  2.280E-02
0.260  2.214E-02
0.270  2.133E-02
0.280  2.041E-02
0.290  1.944E-02
0.300  1.846E-02
0.310  1.753E-02
0.320  1.667E-02
0.330  1.593E-02
0.340  1.530E-02
0.350  1.481E-02
0.360  1.443E-02
0.370  1.414E-02
0.380  1.392E-02
0.390  1.372E-02
0.400  1.350E-02
0.410  1.320E-02
0.420  1.279E-02
0.430  1.222E-02
0.440  1.145E-02
0.450  1.048E-02
0.460  9.283E-03
0.470  7.878E-03
0.480  6.283E-03
0.490  4.535E-03
0.500  2.682E-03
0.510  7.844E-04
0.520  -1.093E-03
0.530  -2.881E-03
0.540  -4.512E-03
0.550  -5.922E-03
0.560  -7.057E-03
0.570  -7.876E-03
0.580  -8.350E-03
0.590  -8.470E-03
0.600  -8.244E-03
0.610  -7.696E-03
0.620  -6.868E-03
0.630  -5.817E-03
0.640  -4.609E-03
0.650  -3.321E-03
0.660  -2.030E-03
0.670  -8.134E-04
0.680  2.568E-04
0.690  1.119E-03
0.700  1.723E-03
0.710  2.038E-03
0.720  2.047E-03
0.730  1.756E-03
0.740  1.187E-03
0.750  3.785E-04
0.760  -6.136E-04
0.770  -1.723E-03
0.780  -2.877E-03
0.790  -3.997E-03
0.800  -5.007E-03
0.810  -5.836E-03
0.820  -6.423E-03
0.830  -6.719E-03
0.840  -6.693E-03
0.850  -6.330E-03
0.860  -5.633E-03
0.870  -4.622E-03
0.880  -3.336E-03
0.890  -1.827E-03
0.900  -1.556E-04
0.910  1.608E-03
0.920  3.392E-03
0.930  5.126E-03
0.940  6.746E-03
0.950  8.194E-03
0.960  9.429E-03
0.970  1.042E-02
0.980  1.116E-02
0.990  1.165E-02
1.000  1.191E-02
