Title="CFD_Pitch_his_C5_Case2.10"
VARIABLES="t/Te" "Pitch"
ZONE T="CFD_Pitch_time_history_C5" F=POINT I=101
0.000  8.878E-01
0.010  9.204E-01
0.020  9.496E-01
0.030  9.751E-01
0.040  9.971E-01
0.050  1.015E+00
0.060  1.030E+00
0.070  1.041E+00
0.080  1.048E+00
0.090  1.051E+00
0.100  1.051E+00
0.110  1.047E+00
0.120  1.039E+00
0.130  1.027E+00
0.140  1.011E+00
0.150  9.923E-01
0.160  9.695E-01
0.170  9.431E-01
0.180  9.130E-01
0.190  8.794E-01
0.200  8.423E-01
0.210  8.018E-01
0.220  7.580E-01
0.230  7.110E-01
0.240  6.609E-01
0.250  6.078E-01
0.260  5.519E-01
0.270  4.934E-01
0.280  4.324E-01
0.290  3.692E-01
0.300  3.040E-01
0.310  2.369E-01
0.320  1.684E-01
0.330  9.853E-02
0.340  2.771E-02
0.350  -4.381E-02
0.360  -1.157E-01
0.370  -1.877E-01
0.380  -2.594E-01
0.390  -3.305E-01
0.400  -4.007E-01
0.410  -4.697E-01
0.420  -5.371E-01
0.430  -6.027E-01
0.440  -6.661E-01
0.450  -7.269E-01
0.460  -7.850E-01
0.470  -8.401E-01
0.480  -8.918E-01
0.490  -9.399E-01
0.500  -9.842E-01
0.510  -1.024E+00
0.520  -1.060E+00
0.530  -1.092E+00
0.540  -1.119E+00
0.550  -1.142E+00
0.560  -1.159E+00
0.570  -1.172E+00
0.580  -1.180E+00
0.590  -1.183E+00
0.600  -1.181E+00
0.610  -1.174E+00
0.620  -1.162E+00
0.630  -1.145E+00
0.640  -1.123E+00
0.650  -1.097E+00
0.660  -1.067E+00
0.670  -1.032E+00
0.680  -9.928E-01
0.690  -9.498E-01
0.700  -9.032E-01
0.710  -8.530E-01
0.720  -7.996E-01
0.730  -7.433E-01
0.740  -6.842E-01
0.750  -6.227E-01
0.760  -5.591E-01
0.770  -4.937E-01
0.780  -4.267E-01
0.790  -3.585E-01
0.800  -2.893E-01
0.810  -2.195E-01
0.820  -1.493E-01
0.830  -7.909E-02
0.840  -9.041E-03
0.850  6.052E-02
0.860  1.293E-01
0.870  1.971E-01
0.880  2.636E-01
0.890  3.287E-01
0.900  3.920E-01
0.910  4.533E-01
0.920  5.125E-01
0.930  5.693E-01
0.940  6.236E-01
0.950  6.752E-01
0.960  7.240E-01
0.970  7.697E-01
0.980  8.123E-01
0.990  8.517E-01
1.000  8.878E-01
