Title="EFD_Heave_his_C1_Case2.10"
VARIABLES="t/Te" "Heave"
ZONE T="EFD_Heave_time_history_C1" F=POINT I=101
0.000  -4.0239E-01
0.010  -4.1065E-01
0.020  -4.1882E-01
0.030  -4.2686E-01
0.040  -4.3476E-01
0.050  -4.4247E-01
0.060  -4.4997E-01
0.070  -4.5724E-01
0.080  -4.6427E-01
0.090  -4.7103E-01
0.100  -4.7752E-01
0.110  -4.8371E-01
0.120  -4.8960E-01
0.130  -4.9518E-01
0.140  -5.0043E-01
0.150  -5.0534E-01
0.160  -5.0990E-01
0.170  -5.1409E-01
0.180  -5.1790E-01
0.190  -5.2132E-01
0.200  -5.2431E-01
0.210  -5.2688E-01
0.220  -5.2900E-01
0.230  -5.3066E-01
0.240  -5.3184E-01
0.250  -5.3252E-01
0.260  -5.3270E-01
0.270  -5.3237E-01
0.280  -5.3153E-01
0.290  -5.3016E-01
0.300  -5.2827E-01
0.310  -5.2588E-01
0.320  -5.2297E-01
0.330  -5.1957E-01
0.340  -5.1570E-01
0.350  -5.1136E-01
0.360  -5.0658E-01
0.370  -5.0139E-01
0.380  -4.9580E-01
0.390  -4.8984E-01
0.400  -4.8354E-01
0.410  -4.7693E-01
0.420  -4.7004E-01
0.430  -4.6288E-01
0.440  -4.5551E-01
0.450  -4.4793E-01
0.460  -4.4020E-01
0.470  -4.3232E-01
0.480  -4.2435E-01
0.490  -4.1630E-01
0.500  -4.0821E-01
0.510  -4.0011E-01
0.520  -3.9203E-01
0.530  -3.8401E-01
0.540  -3.7608E-01
0.550  -3.6828E-01
0.560  -3.6062E-01
0.570  -3.5316E-01
0.580  -3.4591E-01
0.590  -3.3891E-01
0.600  -3.3218E-01
0.610  -3.2576E-01
0.620  -3.1965E-01
0.630  -3.1390E-01
0.640  -3.0851E-01
0.650  -3.0350E-01
0.660  -2.9889E-01
0.670  -2.9468E-01
0.680  -2.9089E-01
0.690  -2.8753E-01
0.700  -2.8461E-01
0.710  -2.8212E-01
0.720  -2.8008E-01
0.730  -2.7849E-01
0.740  -2.7736E-01
0.750  -2.7669E-01
0.760  -2.7649E-01
0.770  -2.7676E-01
0.780  -2.7750E-01
0.790  -2.7874E-01
0.800  -2.8046E-01
0.810  -2.8267E-01
0.820  -2.8538E-01
0.830  -2.8858E-01
0.840  -2.9228E-01
0.850  -2.9647E-01
0.860  -3.0114E-01
0.870  -3.0627E-01
0.880  -3.1185E-01
0.890  -3.1787E-01
0.900  -3.2429E-01
0.910  -3.3107E-01
0.920  -3.3820E-01
0.930  -3.4563E-01
0.940  -3.5332E-01
0.950  -3.6122E-01
0.960  -3.6929E-01
0.970  -3.7749E-01
0.980  -3.8577E-01
0.990  -3.9409E-01
1.000  -4.0239E-01
