Title="EFD_Heave_his_C2_Case2.10"
VARIABLES="t/Te" "Heave"
ZONE T="EFD_Heave_time_history_C2" F=POINT I=101
0.000  -2.8086E-01
0.010  -2.9583E-01
0.020  -3.1080E-01
0.030  -3.2569E-01
0.040  -3.4045E-01
0.050  -3.5504E-01
0.060  -3.6939E-01
0.070  -3.8347E-01
0.080  -3.9722E-01
0.090  -4.1060E-01
0.100  -4.2357E-01
0.110  -4.3610E-01
0.120  -4.4814E-01
0.130  -4.5965E-01
0.140  -4.7062E-01
0.150  -4.8099E-01
0.160  -4.9075E-01
0.170  -4.9987E-01
0.180  -5.0832E-01
0.190  -5.1607E-01
0.200  -5.2310E-01
0.210  -5.2938E-01
0.220  -5.3490E-01
0.230  -5.3964E-01
0.240  -5.4358E-01
0.250  -5.4669E-01
0.260  -5.4896E-01
0.270  -5.5038E-01
0.280  -5.5094E-01
0.290  -5.5062E-01
0.300  -5.4941E-01
0.310  -5.4731E-01
0.320  -5.4432E-01
0.330  -5.4043E-01
0.340  -5.3564E-01
0.350  -5.2996E-01
0.360  -5.2341E-01
0.370  -5.1599E-01
0.380  -5.0773E-01
0.390  -4.9865E-01
0.400  -4.8878E-01
0.410  -4.7816E-01
0.420  -4.6683E-01
0.430  -4.5482E-01
0.440  -4.4219E-01
0.450  -4.2899E-01
0.460  -4.1528E-01
0.470  -4.0112E-01
0.480  -3.8657E-01
0.490  -3.7169E-01
0.500  -3.5656E-01
0.510  -3.4124E-01
0.520  -3.2579E-01
0.530  -3.1029E-01
0.540  -2.9481E-01
0.550  -2.7940E-01
0.560  -2.6414E-01
0.570  -2.4908E-01
0.580  -2.3429E-01
0.590  -2.1982E-01
0.600  -2.0574E-01
0.610  -1.9209E-01
0.620  -1.7893E-01
0.630  -1.6631E-01
0.640  -1.5426E-01
0.650  -1.4285E-01
0.660  -1.3211E-01
0.670  -1.2208E-01
0.680  -1.1280E-01
0.690  -1.0432E-01
0.700  -9.6657E-02
0.710  -8.9859E-02
0.720  -8.3953E-02
0.730  -7.8969E-02
0.740  -7.4933E-02
0.750  -7.1867E-02
0.760  -6.9791E-02
0.770  -6.8720E-02
0.780  -6.8665E-02
0.790  -6.9631E-02
0.800  -7.1620E-02
0.810  -7.4626E-02
0.820  -7.8640E-02
0.830  -8.3645E-02
0.840  -8.9619E-02
0.850  -9.6535E-02
0.860  -1.0436E-01
0.870  -1.1305E-01
0.880  -1.2257E-01
0.890  -1.3287E-01
0.900  -1.4390E-01
0.910  -1.5559E-01
0.920  -1.6790E-01
0.930  -1.8076E-01
0.940  -1.9411E-01
0.950  -2.0788E-01
0.960  -2.2201E-01
0.970  -2.3644E-01
0.980  -2.5110E-01
0.990  -2.6593E-01
1.000  -2.8086E-01
