TITLE = " CFD_Surge_T-his_C2-2_2-11 "
VARIABLES = "t/Te","x/A"
ZONE T=" CFD_Surge_time_history_C2-2 ",I= 101 ,F=POINT
0.000000 0.108445
0.010000 0.105787
0.020000 0.102699
0.030000 0.099534
0.040000 0.096640
0.050000 0.094336
0.060000 0.092898
0.070000 0.092540
0.080000 0.093402
0.090000 0.095538
0.100000 0.098922
0.110000 0.103438
0.120000 0.108896
0.130000 0.115041
0.140000 0.121565
0.150000 0.128132
0.160000 0.134394
0.170000 0.140012
0.180000 0.144681
0.190000 0.148143
0.200000 0.150207
0.210000 0.150758
0.220000 0.149766
0.230000 0.147284
0.240000 0.143449
0.250000 0.138471
0.260000 0.132617
0.270000 0.126199
0.280000 0.119554
0.290000 0.113019
0.300000 0.106911
0.310000 0.101511
0.320000 0.097040
0.330000 0.093652
0.340000 0.091415
0.350000 0.090314
0.360000 0.090249
0.370000 0.091038
0.380000 0.092429
0.390000 0.094118
0.400000 0.095762
0.410000 0.097004
0.420000 0.097492
0.430000 0.096899
0.440000 0.094948
0.450000 0.091425
0.460000 0.086192
0.470000 0.079200
0.480000 0.070487
0.490000 0.060183
0.500000 0.048497
0.510000 0.035710
0.520000 0.022162
0.530000 0.008227
0.540000 -0.005703
0.550000 -0.019238
0.560000 -0.032010
0.570000 -0.043695
0.580000 -0.054026
0.590000 -0.062803
0.600000 -0.069905
0.610000 -0.075288
0.620000 -0.078984
0.630000 -0.081098
0.640000 -0.081790
0.650000 -0.081268
0.660000 -0.079767
0.670000 -0.077534
0.680000 -0.074806
0.690000 -0.071801
0.700000 -0.068695
0.710000 -0.065620
0.720000 -0.062649
0.730000 -0.059797
0.740000 -0.057021
0.750000 -0.054227
0.760000 -0.051279
0.770000 -0.048010
0.780000 -0.044241
0.790000 -0.039794
0.800000 -0.034510
0.810000 -0.028262
0.820000 -0.020972
0.830000 -0.012620
0.840000 -0.003247
0.850000 0.007037
0.860000 0.018060
0.870000 0.029594
0.880000 0.041363
0.890000 0.053061
0.900000 0.064366
0.910000 0.074961
0.920000 0.084551
0.930000 0.092878
0.940000 0.099744
0.950000 0.105018
0.960000 0.108645
0.970000 0.110655
0.980000 0.111157
0.990000 0.110337
1.000000 0.108445
